vehicle_id,trip_id,route_id,latitude,longitude,bearing,speed,timestamp,stop_id,current_stop_sequence,current_date,day
8,block_96_trip_15_service_1,,50.08285140991211,19.915590286254883,180.0,0.0,2025-04-28 20:42:50,stop_1535_306902,6,2025-04-28,1
10,block_142_trip_15_service_1,,50.01481246948242,19.970312118530273,135.0,0.0,2025-04-28 20:42:54,stop_502_71604,29,2025-04-28,1
16,block_100_trip_13_service_1,,50.00925827026367,20.010971069335938,315.0,0.0,2025-04-28 20:42:50,stop_1068_258602,1,2025-04-28,1
17,block_104_trip_12_service_1,,50.03948211669922,19.936527252197266,135.0,0.0,2025-04-28 20:42:53,stop_432_61003,18,2025-04-28,1
18,block_135_trip_13_service_1,,50.01481246948242,19.970312118530273,135.0,0.0,2025-04-28 20:42:52,stop_502_71604,29,2025-04-28,1
19,block_136_trip_14_service_1,,50.049232482910156,19.93145751953125,180.0,0.0,2025-04-28 20:42:50,stop_2108_333803,21,2025-04-28,1
20,block_137_trip_15_service_1,,50.08162307739258,19.885868072509766,90.0,0.0,2025-04-28 20:42:52,stop_2309_345904,10,2025-04-28,1
21,block_191_trip_18_service_1,,50.017364501953125,19.951007843017578,0.0,0.0,2025-04-28 20:42:51,stop_641_92302,5,2025-04-28,1
23,block_141_trip_16_service_1,,50.05472183227539,19.92791748046875,315.0,0.0,2025-04-28 20:42:50,stop_237_31903,10,2025-04-28,1
24,block_194_trip_16_service_1,,50.00447463989258,19.960416793823242,90.0,0.0,2025-04-28 20:42:53,stop_498_71002,1,2025-04-28,1
29,block_170_trip_13_service_1,,50.02836608886719,19.954513549804688,45.0,0.0,2025-04-28 20:42:50,stop_439_62001,19,2025-04-28,1
33,block_171_trip_15_service_1,,50.06749725341797,19.915555953979492,90.0,0.0,2025-04-28 20:42:55,stop_1230_287802,8,2025-04-28,1
34,block_172_trip_15_service_1,,50.08665466308594,19.908889770507812,180.0,0.0,2025-04-28 20:42:53,stop_36_5401,1,2025-04-28,1
37,block_174_trip_14_service_1,,50.0755615234375,19.888750076293945,0.0,0.0,2025-04-28 20:42:46,stop_105_13702,22,2025-04-28,1
42,block_102_trip_14_service_1,,50.00900650024414,20.010902404785156,135.0,0.0,2025-04-28 20:42:49,stop_639_92002,28,2025-04-28,1
46,block_196_trip_18_service_1,,50.00465774536133,19.959062576293945,135.0,0.0,2025-04-28 20:42:55,stop_498_71002,23,2025-04-28,1
47,block_199_trip_19_service_1,,50.07175827026367,19.92878532409668,225.0,0.0,2025-04-28 20:42:52,stop_55_7904,4,2025-04-28,1
50,block_140_trip_16_service_1,,50.08073425292969,19.865068435668945,270.0,0.0,2025-04-28 20:42:51,stop_3_501,24,2025-04-28,1
