vehicle_id,trip_id,route_id,latitude,longitude,bearing,speed,timestamp,stop_id,current_stop_sequence,current_date,day
8,block_96_trip_15_service_1,,50.0815544128418,19.91607666015625,90.0,0.0,2025-04-28 20:43:55,stop_1535_306902,6,2025-04-28,1
10,block_142_trip_15_service_1,,50.01481246948242,19.970312118530273,135.0,0.0,2025-04-28 20:43:55,stop_502_71604,29,2025-04-28,1
16,block_100_trip_13_service_1,,50.01094055175781,20.008020401000977,315.0,0.0,2025-04-28 20:43:46,stop_484_68206,2,2025-04-28,1
17,block_104_trip_12_service_1,,50.03620147705078,19.94038200378418,135.0,0.0,2025-04-28 20:43:47,stop_432_61003,18,2025-04-28,1
18,block_135_trip_13_service_1,,50.01481246948242,19.970312118530273,135.0,0.0,2025-04-28 20:43:53,stop_502_71604,29,2025-04-28,1
19,block_136_trip_14_service_1,,50.047977447509766,19.931943893432617,180.0,0.0,2025-04-28 20:43:50,stop_2108_333803,22,2025-04-28,1
20,block_137_trip_15_service_1,,50.0815315246582,19.888957977294922,90.0,0.0,2025-04-28 20:43:47,stop_2309_345904,10,2025-04-28,1
21,block_191_trip_18_service_1,,50.01982498168945,19.95309066772461,45.0,0.0,2025-04-28 20:43:48,stop_2596_362001,6,2025-04-28,1
23,block_141_trip_16_service_1,,50.05647659301758,19.927013397216797,0.0,0.0,2025-04-28 20:43:51,stop_1654_314105,11,2025-04-28,1
24,block_194_trip_16_service_1,,50.00447463989258,19.960416793823242,90.0,0.0,2025-04-28 20:43:53,stop_498_71002,1,2025-04-28,1
29,block_170_trip_13_service_1,,50.02909469604492,19.957256317138672,90.0,0.0,2025-04-28 20:43:53,stop_444_62601,20,2025-04-28,1
33,block_171_trip_15_service_1,,50.067909240722656,19.91781234741211,90.0,0.0,2025-04-28 20:43:52,stop_57_8102,9,2025-04-28,1
34,block_172_trip_15_service_1,,50.08665466308594,19.908889770507812,180.0,0.0,2025-04-28 20:43:54,stop_36_5401,1,2025-04-28,1
37,block_174_trip_14_service_1,,50.077430725097656,19.889339447021484,0.0,0.0,2025-04-28 20:43:54,stop_105_13702,23,2025-04-28,1
42,block_102_trip_14_service_1,,50.007137298583984,20.00979232788086,180.0,0.0,2025-04-28 20:43:49,stop_1368_304402,29,2025-04-28,1
46,block_196_trip_18_service_1,,50.004608154296875,19.959409713745117,90.0,0.0,2025-04-28 20:43:50,stop_498_71002,23,2025-04-28,1
47,block_199_trip_19_service_1,,50.06970977783203,19.926631927490234,225.0,0.0,2025-04-28 20:43:55,stop_55_7904,4,2025-04-28,1
50,block_140_trip_16_service_1,,50.08114242553711,19.859617233276367,270.0,0.0,2025-04-28 20:43:49,stop_1260_290801,24,2025-04-28,1
51,block_203_trip_16_service_1,,50.06492614746094,19.92506980895996,45.0,0.0,2025-04-28 20:43:51,stop_55_7903,20,2025-04-28,1
56,block_488_trip_12_service_1,,50.01381301879883,19.998958587646484,135.0,0.0,2025-04-28 20:43:55,stop_1068_258601,19,2025-04-28,1
57,block_147_trip_16_service_1,,50.09446716308594,19.950660705566406,135.0,0.0,2025-04-28 20:43:52,stop_2958_372101,27,2025-04-28,1
58,block_492_trip_13_service_1,,50.066837310791016,19.9246883392334,180.0,0.0,2025-04-28 20:43:53,stop_1626_311102,11,2025-04-28,1
61,block_485_trip_14_service_1,,50.07146453857422,19.930416107177734,45.0,0.0,2025-04-28 20:43:55,stop_50_7103,13,2025-04-28,1
71,block_200_trip_17_service_1,,50.06779479980469,19.94527816772461,0.0,0.0,2025-04-28 20:43:47,stop_1089_260807,1,2025-04-28,1
75,block_155_trip_15_service_1,,50.07715606689453,19.94763946533203,225.0,0.0,2025-04-28 20:43:49,stop_1022_253102,14,2025-04-28,1
76,block_153_trip_17_service_1,,50.04166793823242,19.935556411743164,135.0,0.0,2025-04-28 20:43:53,stop_432_61003,24,2025-04-28,1
77,block_152_trip_21_service_1,,50.021602630615234,19.960277557373047,180.0,0.0,2025-04-28 20:43:51,stop_446_62901,1,2025-04-28,1
78,block_151_trip_17_service_1,,50.06358337402344,19.924097061157227,0.0,0.0,2025-04-28 20:43:55,stop_1626_311101,20,2025-04-28,1
79,block_149_trip_18_service_1,,50.1046028137207,19.963472366333008,315.0,0.0,2025-04-28 20:43:47,stop_3077_378504,36,2025-04-28,1
81,block_198_trip_19_service_1,,50.01941680908203,19.95218849182129,225.0,0.0,2025-04-28 20:43:52,stop_641_92301,18,2025-04-28,1
115,block_349_trip_26_service_1,,50.096744537353516,19.974306106567383,315.0,0.0,2025-04-28 20:43:50,stop_73_10101,1,2025-04-28,1
118,block_406_trip_21_service_1,,50.11041259765625,19.965450286865234,135.0,0.0,2025-04-28 20:43:54,stop_3076_378302,14,2025-04-28,1
125,block_117_trip_31_service_1,,50.014564514160156,20.0416316986084,180.0,0.0,2025-04-28 20:43:49,stop_478_67102,7,2025-04-28,1
126,block_300_trip_21_service_1,,50.02540588378906,19.957916259765625,0.0,0.0,2025-04-28 20:43:52,stop_448_63204,17,2025-04-28,1
129,block_356_trip_36_service_1,,50.011558532714844,19.926353454589844,45.0,0.0,2025-04-28 20:43:47,stop_530_74704,1,2025-04-28,1
132,block_24_trip_42_service_1,,50.01129150390625,19.926719665527344,0.0,0.0,2025-04-28 20:43:54,stop_530_74704,1,2025-04-28,1
134,block_26_trip_24_service_1,,50.08920669555664,20.0390625,270.0,0.0,2025-04-28 20:43:54,stop_290_39701,8,2025-04-28,1
137,block_94_trip_44_service_1,,50.074832916259766,19.936180114746094,180.0,0.0,2025-04-28 20:43:50,stop_50_7186,1,2025-04-28,1
139,block_27_trip_26_service_1,,50.07503890991211,20.03420066833496,45.0,0.0,2025-04-28 20:43:47,stop_300_41501,1,2025-04-28,1
142,block_93_trip_43_service_1,,50.083648681640625,19.93291664123535,90.0,0.0,2025-04-28 20:43:46,stop_43_6104,6,2025-04-28,1
144,block_393_trip_22_service_1,,50.104217529296875,19.963333129882812,90.0,0.0,2025-04-28 20:43:52,stop_3077_378504,1,2025-04-28,1
145,block_130_trip_18_service_1,,50.056541442871094,20.188610076904297,270.0,0.0,2025-04-28 20:43:49,stop_388_54102,16,2025-04-28,1
201,block_382_trip_22_service_1,,49.93502426147461,19.76708221435547,180.0,0.0,2025-04-28 20:43:52,stop_2410_348202,19,2025-04-28,1
224,block_411_trip_25_service_1,,50.06825256347656,19.853368759155273,45.0,0.0,2025-04-28 20:43:51,stop_667_96302,3,2025-04-28,1
