vehicle_id,trip_id,route_id,latitude,longitude,bearing,speed,timestamp,stop_id,current_stop_sequence,current_date,day
2,block_99_trip_12_service_1,,50.00864028930664,20.01076316833496,0.0,0.0,2025-04-28 17:44:38,stop_1068_258602,1,2025-04-28,1
3,block_193_trip_10_service_1,,50.056156158447266,19.927257537841797,0.0,0.0,2025-04-28 17:45:25,stop_237_31903,17,2025-04-28,1
4,block_192_trip_11_service_1,,50.0737190246582,19.940486907958984,270.0,0.0,2025-04-28 17:45:22,stop_50_7104,2,2025-04-28,1
7,block_97_trip_10_service_1,,50.06515121459961,19.924999237060547,0.0,0.0,2025-04-28 17:45:21,stop_57_8101,16,2025-04-28,1
9,block_227_trip_10_service_1,,50.086585998535156,19.9088191986084,180.0,0.0,2025-04-28 17:45:22,stop_36_5401,1,2025-04-28,1
10,block_142_trip_13_service_1,,50.027774810791016,19.94795036315918,135.0,0.0,2025-04-28 17:45:25,stop_890_125302,24,2025-04-28,1
11,block_138_trip_11_service_1,,50.06793212890625,19.913854598999023,315.0,0.0,2025-04-28 17:45:25,stop_58_8202,13,2025-04-28,1
14,block_98_trip_10_service_1,,50.03638458251953,19.94156265258789,315.0,0.0,2025-04-28 17:45:26,stop_432_61006,10,2025-04-28,1
16,block_100_trip_11_service_1,,50.006248474121094,20.011146545410156,90.0,0.0,2025-04-28 17:45:27,stop_1068_258602,1,2025-04-28,1
17,block_104_trip_10_service_1,,50.09526443481445,19.931493759155273,270.0,0.0,2025-04-28 17:45:25,stop_2960_372303,1,2025-04-28,1
18,block_135_trip_11_service_1,,50.07663345336914,19.888437271118164,180.0,0.0,2025-04-28 17:45:30,stop_105_13701,12,2025-04-28,1
19,block_136_trip_12_service_1,,50.091007232666016,19.840417861938477,45.0,0.0,2025-04-28 17:45:30,stop_2512_356001,1,2025-04-28,1
20,block_137_trip_12_service_1,,50.081417083740234,19.858299255371094,270.0,0.0,2025-04-28 17:45:27,stop_1260_290801,25,2025-04-28,1
21,block_191_trip_14_service_1,,50.06752014160156,19.944305419921875,90.0,0.0,2025-04-28 17:45:24,stop_1089_260807,24,2025-04-28,1
